C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_08_510.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_08_510.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_08_510.jpg, 0, 0, 0, 21.29697
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_08_607.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_08_607.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_08_607.jpg, 0, 0, 0, 21.26138
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_08_720.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_08_720.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_08_720.jpg, 0, 0.335724, 0, 21.31875
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_08_826.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_08_826.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_08_826.jpg, 0, 0.6557145, 0, 21.58343
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_09_124.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_09_124.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_09_124.jpg, 0, 1, 0, 24.56958
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_09_283.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_09_283.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_09_283.jpg, 0, 0.5213926, 0, 25.24574
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_09_384.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_09_384.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_09_384.jpg, 0, 0.2147002, 0, 25.4024
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_09_487.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_09_487.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_09_487.jpg, 0, 0, 0, 25.19318
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_09_611.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_09_611.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_09_611.jpg, 0, 0, 0, 24.89006
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_09_785.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_09_785.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_09_785.jpg, -0.5224419, 0, 0, 24.04374
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_10_001.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_10_001.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_10_001.jpg, 0, 0, 0, 23.50597
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_10_137.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_10_137.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_10_137.jpg, 0, 0, 0, 23.17614
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_10_242.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_10_242.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_10_242.jpg, 0, 0, 0, 22.89702
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_10_347.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_10_347.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_10_347.jpg, 0, 0, 0, 22.66706
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_10_452.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_10_452.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_10_452.jpg, 0, 0, 0, 22.43953
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_10_559.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_10_559.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_10_559.jpg, 0, 0, 0, 22.16945
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_10_710.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_10_710.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_10_710.jpg, -0.4482273, 0, 0, 21.61872
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_10_815.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_10_815.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_10_815.jpg, -0.1817631, 0, 0, 21.3948
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_10_968.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_10_968.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_10_968.jpg, 0, 0, 0, 21.023
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_11_072.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_11_072.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_11_072.jpg, 0, 0, 0, 20.86364
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_11_174.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_11_174.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_11_174.jpg, 0, 0, 0, 20.52575
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_11_313.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_11_313.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_11_313.jpg, 0, 0, 0, 20.44041
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_11_419.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_11_419.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_11_419.jpg, 0, 0, 0, 20.22448
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_11_519.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_11_519.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_11_519.jpg, 0, 0, 0, 19.68519
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_11_625.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_11_625.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_11_625.jpg, 0, 0, 0, 19.83748
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_11_731.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_11_731.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_11_731.jpg, 0, 0, 0, 19.26368
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_11_985.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_11_985.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_11_985.jpg, -0.7536351, 0, 0, 18.45599
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_12_119.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_12_119.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_12_119.jpg, -0.3471309, 0, 0, 17.76623
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_12_295.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_12_295.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_12_295.jpg, 0, 0, 0, 17.40528
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_12_404.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_12_404.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_12_404.jpg, 0, 0, 0, 17.17397
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_12_619.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_12_619.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_12_619.jpg, 0, 0, 0, 16.81601
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_12_747.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_12_747.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_12_747.jpg, 0, 0, 0, 17.11312
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_12_851.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_12_851.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_12_851.jpg, 0, 0, 0, 16.40027
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_12_963.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_12_963.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_12_963.jpg, 0, 0.0850572, 0, 16.20901
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_13_070.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_13_070.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_13_070.jpg, 0, 0.3687513, 0, 16.95135
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_13_174.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_13_174.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_13_174.jpg, 0, 0.6910803, 0, 17.266
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_13_275.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_13_275.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_13_275.jpg, 0, 0.9904218, 0, 18.4582
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_13_384.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_13_384.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_13_384.jpg, 0, 1, 0, 19.66352
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_13_499.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_13_499.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_13_499.jpg, 0, 1, 0, 20.85688
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_13_603.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_13_603.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_13_603.jpg, 0, 1, 0, 21.78867
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_13_706.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_13_706.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_13_706.jpg, 0, 1, 0, 22.81285
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_13_814.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_13_814.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_13_814.jpg, 0, 1, 0, 23.77884
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_13_923.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_13_923.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_13_923.jpg, 0, 1, 0, 24.94318
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_14_079.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_14_079.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_14_079.jpg, 0, 0.5370673, 0, 25.6464
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_14_183.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_14_183.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_14_183.jpg, 0, 0.2173324, 0, 25.73975
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_14_290.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_14_290.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_14_290.jpg, 0, 0, 0, 25.52974
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_14_399.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_14_399.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_14_399.jpg, 0, 0, 0, 25.22338
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_14_649.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_14_649.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_14_649.jpg, 0, 0, 0, 24.62052
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_14_775.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_14_775.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_14_775.jpg, 0, 0, 0, 24.3242
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_14_874.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_14_874.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_14_874.jpg, -0.2743944, 0, 0, 24.03048
C:\Users\supar\Desktop\Data\IMG\center_2019_04_11_11_25_15_032.jpg, C:\Users\supar\Desktop\Data\IMG\left_2019_04_11_11_25_15_032.jpg, C:\Users\supar\Desktop\Data\IMG\right_2019_04_11_11_25_15_032.jpg, 0, 0, 0, 23.63859
